"2.1.3 Death Chg Line","2020-06-25","","","79","79","79","2020-06-25","","","79","79","79","","","","","",""
"2.1.3 Death Chg Line","2020-06-26","","","60","60","60","2020-06-26","","","60","60","60","","","","","",""
"2.1.3 Death Chg Line","2020-06-27","","","33","33","33","2020-06-27","","","33","33","33","","","","","",""
"2.1.3 Death Chg Line","2020-06-28","","","31","31","31","2020-06-28","","","31","31","31","","","","","",""
"2.1.3 Death Chg Line","2020-06-29","","","44","44","44","2020-06-29","","","44","44","44","","","","","",""
"2.1.3 Death Chg Line","2020-06-30","","","110","110","110","2020-06-30","","","110","110","110","","","","","",""
"2.1.3 Death Chg Line","2020-07-01","","","73","73","73","2020-07-01","","","73","73","73","","","","","",""
"2.1.3 Death Chg Line","2020-07-02","","","100","100","100","2020-07-02","","","100","100","100","","","","","",""
"2.1.3 Death Chg Line","2020-07-03","","","50","50","50","2020-07-03","","","50","50","50","","","","","",""
"2.1.3 Death Chg Line","2020-07-04","","","18","18","18","2020-07-04","","","18","18","18","","","","","",""
"2.1.3 Death Chg Line","2020-07-05","","","6","6","6","2020-07-05","","","6","6","6","","","","","",""
"2.1.3 Death Chg Line","2020-07-06","","2020-05-22","111","111","111","2020-07-06","","2020-05-22","111","111","111","","","","","",""
"2.1.3 Death Chg Line","2020-07-07","","","114","114","114","2020-07-07","","","114","114","114","","","","","",""
"2.1.3 Death Chg Line","2020-07-08","","","149","149","149","2020-07-08","","","149","149","149","","","","","",""
"2.1.3 Death Chg Line","2020-07-09","","","140","140","140","2020-07-09","","","140","140","140","","","","","",""
"2.1.3 Death Chg Line","2020-07-10","","","94","94","94","2020-07-10","","","94","94","94","","","","","",""
"2.1.3 Death Chg Line","2020-07-11","","","72","72","72","2020-07-11","","","72","72","72","","","","","",""
"2.1.3 Death Chg Line","2020-07-12","","","23","23","23","2020-07-12","","","23","23","23","","","","","",""
"8.1.2 Demo by Cases","0-17","0-17","8.3","8.3","8.3","8.3","27415","CASE_PERCENT","0-17","0-17","8.3","8.3","22.5","","","","",""
"8.1.2 Demo by Cases","18-49","18-49","59.5","59.5","59.5","59.5","195752","CASE_PERCENT","18-49","18-49","59.5","59.5","43.5","","","","",""
"8.1.2 Demo by Cases","50-64","50-64","19.8","19.8","19.8","19.8","65134","CASE_PERCENT","50-64","50-64","19.8","19.8","18.4","","","","",""
"8.1.2 Demo by Cases","65+","65+","12.3","12.3","12.3","12.3","40473","CASE_PERCENT","65+","65+","12.3","12.3","15.6","","","","",""
"8.1.2 Demo by Cases","Missing","Missing","0.1","0.1","0.1","0.1","388","CASE_PERCENT","Missing","Missing","0.1","0.1","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","11487","11487","2020-03-19 00:00:00","2020-06-03 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","12528","12528","2020-03-20 00:00:00","2020-06-04 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","13467","13467","2020-03-21 00:00:00","2020-06-05 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","14317","14317","2020-03-22 00:00:00","2020-06-06 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","15554","15554","2020-03-23 00:00:00","2020-06-07 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","18276","18276","2020-03-24 00:00:00","2020-06-08 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","26416","26416","2020-03-28 00:00:00","2020-06-12 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","27251","27251","2020-03-29 00:00:00","2020-06-13 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","28704","28704","2020-03-30 00:00:00","2020-06-14 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","31038","31038","2020-03-31 00:00:00","2020-06-15 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","32944","32944","2020-04-01 00:00:00","2020-06-16 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","35267","35267","2020-04-02 00:00:00","2020-06-17 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","113687","113687","2020-04-03 00:00:00","2020-06-18 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","116563","116563","2020-04-04 00:00:00","2020-06-19 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","129693","129693","2020-04-05 00:00:00","2020-06-20 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","143172","143172","2020-04-06 00:00:00","2020-06-21 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","154733","154733","2020-04-07 00:00:00","2020-06-22 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","163704","163704","2020-04-08 00:00:00","2020-06-23 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","172076","172076","2020-04-09 00:00:00","2020-06-24 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","182986","182986","2020-04-10 00:00:00","2020-06-25 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","190238","190238","2020-04-11 00:00:00","2020-06-26 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","199667","199667","2020-04-12 00:00:00","2020-06-27 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","202208","202208","2020-04-13 00:00:00","2020-06-28 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","214387","214387","2020-04-14 00:00:00","2020-06-29 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","239181","239181","2020-04-15 00:00:00","2020-06-30 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","251614","251614","2020-04-16 00:00:00","2020-07-01 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","259666","259666","2020-04-17 00:00:00","2020-07-02 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","273721","273721","2020-04-18 00:00:00","2020-07-03 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","283317","283317","2020-04-19 00:00:00","2020-07-04 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","292906","292906","2020-04-20 00:00:00","2020-07-05 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","301547","301547","2020-04-21 00:00:00","2020-07-06 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","482097","482097","2020-04-22 00:00:00","2020-07-07 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","494173","494173","2020-04-23 00:00:00","2020-07-08 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","506035","506035","2020-04-24 00:00:00","2020-07-09 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","526084","526084","2020-04-25 00:00:00","2020-07-10 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","553409","553409","2020-04-26 00:00:00","2020-07-11 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","577608","577608","2020-04-27 00:00:00","2020-07-12 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","603139","603139","2020-04-28 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","625337","625337","2020-04-29 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","654985","654985","2020-04-30 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","685048","685048","2020-05-01 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","715751","715751","2020-05-02 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","747874","747874","2020-05-03 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","779902","779902","2020-05-04 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","809036","809036","2020-05-05 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","842874","842874","2020-05-06 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","875272","875272","2020-05-07 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","912570","912570","2020-05-08 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","955664","955664","2020-05-09 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","991897","991897","2020-05-10 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1033370","1033370","2020-05-11 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1065592","1065592","2020-05-12 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1104651","1104651","2020-05-13 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1133906","1133906","2020-05-14 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1179126","1179126","2020-05-15 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1235243","1235243","2020-05-16 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1292672","1292672","2020-05-17 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1339316","1339316","2020-05-18 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1380120","1380120","2020-05-19 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1421128","1421128","2020-05-20 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1466773","1466773","2020-05-21 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1515306","1515306","2020-05-22 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1582745","1582745","2020-05-23 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1644102","1644102","2020-05-24 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1696396","1696396","2020-05-25 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1736894","1736894","2020-05-26 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1790559","1790559","2020-05-27 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1835478","1835478","2020-05-28 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1888595","1888595","2020-05-29 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1944848","1944848","2020-05-30 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","2012583","2012583","2020-05-31 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","2071591","2071591","2020-06-01 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","2131294","2131294","2020-06-02 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","2182671","2182671","2020-06-03 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","2238463","2238463","2020-06-04 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","2308300","2308300","2020-06-05 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","2362218","2362218","2020-06-06 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","2431190","2431190","2020-06-07 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","2486245","2486245","2020-06-08 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","2540798","2540798","2020-06-09 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","2597647","2597647","2020-06-10 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","2662258","2662258","2020-06-11 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","2724393","2724393","2020-06-12 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","2801996","2801996","2020-06-13 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","2868182","2868182","2020-06-14 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","2937755","2937755","2020-06-15 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","2997988","2997988","2020-06-16 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","3074530","3074530","2020-06-17 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","3155702","3155702","2020-06-18 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","3234412","3234412","2020-06-19 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","3319256","3319256","2020-06-20 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","3411686","3411686","2020-06-21 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","3496929","3496929","2020-06-22 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","3592899","3592899","2020-06-23 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","3694345","3694345","2020-06-24 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","3771314","3771314","2020-06-25 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","3862310","3862310","2020-06-26 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","3955952","3955952","2020-06-27 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","4061692","4061692","2020-06-28 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","4167139","4167139","2020-06-29 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","4254176","4254176","2020-06-30 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","4338718","4338718","2020-07-01 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","4448176","4448176","2020-07-02 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","4553031","4553031","2020-07-03 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","4680138","4680138","2020-07-04 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","4793353","4793353","2020-07-05 00:00:00","","2020-05-22","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","4896370","4896370","2020-07-06 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","4996175","4996175","2020-07-07 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","5078434","5078434","2020-07-08 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","5175737","5175737","2020-07-09 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","5275695","5275695","2020-07-10 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","5406599","5406599","2020-07-11 00:00:00","","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","5544365","5544365","2020-07-12 00:00:00","","","","","","","","","","","","","",""
"8.1.2 Deaths by Age","0-17","0-17","","","","","DEATHS_PERCENT","0-17","0-17","5515","","","CA_PERCENT","","","","",""
"8.1.2 Deaths by Age","18-49","18-49","455","6.5","6.5","6.5","DEATHS_PERCENT","18-49","18-49","5177","6.5","6.5","CA_PERCENT","","","","",""
"8.1.2 Deaths by Age","50-64","50-64","1192","17","17","17","DEATHS_PERCENT","50-64","50-64","4724","17","17","CA_PERCENT","","","","",""
"8.1.2 Deaths by Age","65+","65+","5367","76.5","76.5","76.5","DEATHS_PERCENT","65+","65+","4708","76.5","76.5","CA_PERCENT","","","","",""
"8.1.2 Deaths by Age","Missing","Missing","","","","","DEATHS_PERCENT","Missing","Missing","8056","","","CA_PERCENT","","","","",""
"8.1.1 Deaths by Ethnicity","American Indian or Alaska Native","AIAN","0.004","0.004","0.004","0.004","25","American Indian or Alaska Native","Death %","American Indian or Alaska Native","AIAN","0.004","0.004","0.005","25","American Indian or Alaska Native","CA Pop Percentage",""
"8.1.1 Deaths by Ethnicity","Asian","Asian","0.135","0.135","0.135","0.135","934","Asian","Death %","Asian","Asian","0.135","0.135","0.154","934","Asian","CA Pop Percentage",""
"8.1.1 Deaths by Ethnicity","Black","Black","0.089","0.089","0.089","0.089","615","Black","Death %","Black","Black","0.089","0.089","0.06","615","Black","CA Pop Percentage",""
"8.1.1 Deaths by Ethnicity","Latino","Latino","0.438","0.438","0.438","0.438","3029","Latino","Death %","Latino","Latino","0.438","0.438","0.389","3029","Latino","CA Pop Percentage",""
"8.1.1 Deaths by Ethnicity","White","White","0.311","0.311","0.311","0.311","2147","White","Death %","White","White","0.311","0.311","0.366","2147","White","CA Pop Percentage",""
"8.1.1 Deaths by Ethnicity","Other","Other","0.012","0.012","0.012","0.012","84","Other","Death %","Other","Other","0.012","0.012","","84","Other","CA Pop Percentage",""
"8.1.1 Deaths by Ethnicity","Multi-Race","Multi-Race","0.006","0.006","0.006","0.006","40","Multi-Race","Death %","Multi-Race","Multi-Race","0.006","0.006","0.022","40","Multi-Race","CA Pop Percentage",""
"8.1.1 Deaths by Ethnicity","Native Hawaiian and other Pacific Islander","NHPI ","0.005","0.005","0.005","0.005","34","Native Hawaiian and other Pacific Islander","Death %","Native Hawaiian and other Pacific Islander","NHPI ","0.005","0.005","0.003","34","Native Hawaiian and other Pacific Islander","CA Pop Percentage",""
"2.1.1 Deaths","7040","","","","","","","","","","","","","","","","",""
"2.1.2 Deaths Chg","2020-07-12","2020-05-22","0.275111664435538","true","","","","","","","","","","","","","",""
"2.1.2 Positive Cases Chg 14 day","cases","2020-07-12","2020-05-22","480","true","","","","","","","","","","","","",""
"2.1.2 Deaths Chg 14 day","2020-07-12","2020-05-22","true","","","","","","","","","","","","","","",""
"8.1.1 Cases by Ethnicity","American Indian or Alaska Native","AIAN","458","0.002","0.002","0.002","0.002","American Indian or Alaska Native","Case %","Sonoma","0.002","0.002","Min. CA Pop Percentage","","","","",""
"8.1.1 Cases by Ethnicity","Asian","Asian","12648","0.06","0.06","0.06","0.06","Asian","Case %","Placer","0.06","0.06","Min. CA Pop Percentage","","","","",""
"8.1.1 Cases by Ethnicity","Black","Black","9196","0.043","0.043","0.043","0.043","Black","Case %","Santa Barbara","0.043","0.043","Min. CA Pop Percentage","","","","",""
"8.1.1 Cases by Ethnicity","Latino","Latino","115828","0.548","0.548","0.548","0.548","Latino","Case %","Madera","0.548","0.548","Min. CA Pop Percentage","","","","",""
"8.1.1 Cases by Ethnicity","White","White","37400","0.177","0.177","0.177","0.177","White","Case %","San Luis Obispo","0.177","0.177","Min. CA Pop Percentage","","","","",""
"8.1.1 Cases by Ethnicity","Other","Other","33170","0.157","0.157","0.157","0.157","Other","Case %","Alameda","0.157","0.157","Min. CA Pop Percentage","","","","",""
"8.1.1 Cases by Ethnicity","Multi-Race","Multi-Race","1563","0.007","0.007","0.007","0.007","Multi-Race","Case %","Yolo","0.007","0.007","Min. CA Pop Percentage","","","","",""
"8.1.1 Cases by Ethnicity","Native Hawaiian and other Pacific Islander","NHPI ","1282","0.006","0.006","0.006","0.006","Native Hawaiian and other Pacific Islander","Case %","Santa Cruz","0.006","0.006","Min. CA Pop Percentage","","","","",""
"4.1.2 Test Reported Chg","2020-07-13","true","0.0606680893689299","","","","","","","","","","","","","","",""
"2.1.2 Positive Cases Chg","cases","2020-07-12","2020-05-22","40129160","842","480","27.3890607229257","true","","","","","","","","","",""
"1.1 County Stats Bars","Los Angeles","Los Angeles","Positive Cases","Cases","Positive Cases","133830","133830","133830","133830","","","","","","","","",""
"1.1 County Stats Bars","Riverside","Riverside","Positive Cases","Cases","Positive Cases","26404","26404","26404","26404","","","","","","","","",""
"1.1 County Stats Bars","Orange","Orange","Positive Cases","Cases","Positive Cases","25399","25399","25399","25399","","","","","","","","",""
"1.1 County Stats Bars","San Diego","San Diego","Positive Cases","Cases","Positive Cases","19929","19929","19929","19929","","","","","","","","",""
"1.1 County Stats Bars","San Bernardino","San Bernardino","Positive Cases","Cases","Positive Cases","19042","19042","19042","19042","","","","","","","","",""
"1.1 County Stats Bars","Fresno","Fresno","Positive Cases","Cases","Positive Cases","8407","8407","8407","8407","","","","","","","","",""
"1.1 County Stats Bars","Alameda","Alameda","Positive Cases","Cases","Positive Cases","8056","8056","8056","8056","","","","","","","","",""
"1.1 County Stats Bars","Imperial","Imperial","Positive Cases","Cases","Positive Cases","6999","6999","6999","6999","","","","","","","","",""
"1.1 County Stats Bars","San Joaquin","San Joaquin","Positive Cases","Cases","Positive Cases","6703","6703","6703","6703","","","","","","","","",""
"1.1 County Stats Bars","Kern","Kern","Positive Cases","Cases","Positive Cases","6662","6662","6662","6662","","","","","","","","",""
"1.1 County Stats Bars","Santa Clara","Santa Clara","Positive Cases","Cases","Positive Cases","6252","6252","6252","6252","","","","","","","","",""
"1.1 County Stats Bars","Tulare","Tulare","Positive Cases","Cases","Positive Cases","5864","5864","5864","5864","","","","","","","","",""
"1.1 County Stats Bars","Sacramento","Sacramento","Positive Cases","Cases","Positive Cases","5515","5515","5515","5515","","","","","","","","",""
"1.1 County Stats Bars","Stanislaus","Stanislaus","Positive Cases","Cases","Positive Cases","5177","5177","5177","5177","","","","","","","","",""
"1.1 County Stats Bars","Ventura","Ventura","Positive Cases","Cases","Positive Cases","4724","4724","4724","4724","","","","","","","","",""
"1.1 County Stats Bars","Contra Costa","Contra Costa","Positive Cases","Cases","Positive Cases","4708","4708","4708","4708","","","","","","","","",""
"1.1 County Stats Bars","San Francisco","San Francisco","Positive Cases","Cases","Positive Cases","4535","4535","4535","4535","","","","","","","","",""
"1.1 County Stats Bars","Santa Barbara","Santa Barbara","Positive Cases","Cases","Positive Cases","4353","4353","4353","4353","","","","","","","","",""
"1.1 County Stats Bars","San Mateo","San Mateo","Positive Cases","Cases","Positive Cases","3988","3988","3988","3988","","","","","","","","",""
"1.1 County Stats Bars","Marin","Marin","Positive Cases","Cases","Positive Cases","3358","3358","3358","3358","","","","","","","","",""
"1.1 County Stats Bars","Kings","Kings","Positive Cases","Cases","Positive Cases","2779","2779","2779","2779","","","","","","","","",""
"1.1 County Stats Bars","Monterey","Monterey","Positive Cases","Cases","Positive Cases","2521","2521","2521","2521","","","","","","","","",""
"1.1 County Stats Bars","Solano","Solano","Positive Cases","Cases","Positive Cases","2037","2037","2037","2037","","","","","","","","",""
"1.1 County Stats Bars","Merced","Merced","Positive Cases","Cases","Positive Cases","1908","1908","1908","1908","","","","","","","","",""
"1.1 County Stats Bars","Sonoma","Sonoma","Positive Cases","Cases","Positive Cases","1743","1743","1743","1743","","","","","","","","",""
"1.1 County Stats Bars","Placer","Placer","Positive Cases","Cases","Positive Cases","1058","1058","1058","1058","","","","","","","","",""
"1.1 County Stats Bars","Madera","Madera","Positive Cases","Cases","Positive Cases","1025","1025","1025","1025","","","","","","","","",""
"1.1 County Stats Bars","San Luis Obispo","San Luis Obispo","Positive Cases","Cases","Positive Cases","972","972","972","972","","","","","","","","",""
"1.1 County Stats Bars","Yolo","Yolo","Positive Cases","Cases","Positive Cases","889","889","889","889","","","","","","","","",""
"1.1 County Stats Bars","Santa Cruz","Santa Cruz","Positive Cases","Cases","Positive Cases","573","573","573","573","","","","","","","","",""
"1.1 County Stats Bars","Napa","Napa","Positive Cases","Cases","Positive Cases","519","519","519","519","","","","","","","","",""
"1.1 County Stats Bars","Sutter","Sutter","Positive Cases","Cases","Positive Cases","362","362","362","362","","","","","","","","",""
"1.1 County Stats Bars","Butte","Butte","Positive Cases","Cases","Positive Cases","341","341","341","341","","","","","","","","",""
"1.1 County Stats Bars","San Benito","San Benito","Positive Cases","Cases","Positive Cases","324","324","324","324","","","","","","","","",""
"1.1 County Stats Bars","El Dorado","El Dorado","Positive Cases","Cases","Positive Cases","290","290","290","290","","","","","","","","",""
"1.1 County Stats Bars","Lassen","Lassen","Positive Cases","Cases","Positive Cases","237","237","237","237","","","","","","","","",""
