"2.1.3 Positive Cases Chg Line","2020-09-27","","","2955","2955","2955","2020-09-27","","","2955","2955","2955","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-09-28","","","2162","2162","2162","2020-09-28","","","2162","2162","2162","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-09-29","","","3200","3200","3200","2020-09-29","","","3200","3200","3200","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-09-30","","","3062","3062","3062","2020-09-30","","","3062","3062","3062","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-10-01","","","3590","3590","3590","2020-10-01","","","3590","3590","3590","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-10-02","","","2159","2159","2159","2020-10-02","","","2159","2159","2159","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-10-03","","","4293","4293","4293","2020-10-03","","","4293","4293","4293","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-10-04","","","3055","3055","3055","2020-10-04","","","3055","3055","3055","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-10-05","","","1677","1677","1677","2020-10-05","","","1677","1677","1677","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-10-06","","","2764","2764","2764","2020-10-06","","","2764","2764","2764","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-10-07","","","3575","3575","3575","2020-10-07","","","3575","3575","3575","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-10-08","","","3806","3806","3806","2020-10-08","","","3806","3806","3806","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-10-09","","","4170","4170","4170","2020-10-09","","","4170","4170","4170","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-10-10","","","3803","3803","3803","2020-10-10","","","3803","3803","3803","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-10-11","","","3449","3449","3449","2020-10-11","","","3449","3449","3449","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-10-12","","","2378","2378","2378","2020-10-12","","","2378","2378","2378","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-10-13","","","2666","2666","2666","2020-10-13","","","2666","2666","2666","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-10-14","","","3329","3329","3329","2020-10-14","","","3329","3329","3329","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-10-15","","","3075","3075","3075","2020-10-15","","","3075","3075","3075","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-10-16","","","2979","2979","2979","2020-10-16","","","2979","2979","2979","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-10-17","","","2862","2862","2862","2020-10-17","","","2862","2862","2862","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-10-18","","","3474","3474","3474","2020-10-18","","","3474","3474","3474","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-10-19","","","3286","3286","3286","2020-10-19","","","3286","3286","3286","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-10-20","","","3707","3707","3707","2020-10-20","","","3707","3707","3707","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-10-21","","","2940","2940","2940","2020-10-21","","","2940","2940","2940","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-10-22","","","6141","6141","6141","2020-10-22","","","6141","6141","6141","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-10-23","","","5945","5945","5945","2020-10-23","","","5945","5945","5945","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-10-24","","","5219","5219","5219","2020-10-24","","","5219","5219","5219","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-10-25","","","2981","2981","2981","2020-10-25","","","2981","2981","2981","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-10-26","","","3188","3188","3188","2020-10-26","","","3188","3188","3188","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-10-27","","","4515","4515","4515","2020-10-27","","","4515","4515","4515","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-10-28","","","4191","4191","4191","2020-10-28","","","4191","4191","4191","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-10-29","","","4014","4014","4014","2020-10-29","","","4014","4014","4014","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-10-30","","","5087","5087","5087","2020-10-30","","","5087","5087","5087","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-10-31","","","4529","4529","4529","2020-10-31","","","4529","4529","4529","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-11-01","","","4094","4094","4094","2020-11-01","","","4094","4094","4094","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-11-02","","","4044","4044","4044","2020-11-02","","","4044","4044","4044","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-11-03","","","5338","5338","5338","2020-11-03","","","5338","5338","5338","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-11-04","","","4566","4566","4566","2020-11-04","","","4566","4566","4566","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-11-05","","","6518","6518","6518","2020-11-05","","","6518","6518","6518","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-11-06","","","5863","5863","5863","2020-11-06","","","5863","5863","5863","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-11-07","","","7682","7682","7682","2020-11-07","","","7682","7682","7682","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-11-08","","","7212","7212","7212","2020-11-08","","","7212","7212","7212","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-11-09","","","5367","5367","5367","2020-11-09","","","5367","5367","5367","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-11-10","","","7464","7464","7464","2020-11-10","","","7464","7464","7464","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-11-11","","","6927","6927","6927","2020-11-11","","","6927","6927","6927","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-11-12","","","6893","6893","6893","2020-11-12","","","6893","6893","6893","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-11-13","","","9875","9875","9875","2020-11-13","","","9875","9875","9875","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-11-14","","","10968","10968","10968","2020-11-14","","","10968","10968","10968","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-11-15","","","9890","9890","9890","2020-11-15","","","9890","9890","9890","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-11-16","","","8743","8743","8743","2020-11-16","","","8743","8743","8743","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-11-17","","","9811","9811","9811","2020-11-17","","","9811","9811","9811","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-11-18","","","11478","11478","11478","2020-11-18","","","11478","11478","11478","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-11-19","","","13005","13005","13005","2020-11-19","","","13005","13005","13005","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-11-20","","","15442","15442","15442","2020-11-20","","","15442","15442","15442","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-11-21","","","14319","14319","14319","2020-11-21","","","14319","14319","14319","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-11-22","","2020-05-23","8337","8337","8337","2020-11-22","","2020-05-23","8337","8337","8337","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-11-23","","","15329","15329","15329","2020-11-23","","","15329","15329","15329","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-11-24","","","18350","18350","18350","2020-11-24","","","18350","18350","18350","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-11-25","","","14640","14640","14640","2020-11-25","","","14640","14640","14640","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-11-26","","","12635","12635","12635","2020-11-26","","","12635","12635","12635","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-11-27","","","11996","11996","11996","2020-11-27","","","11996","11996","11996","","","","","",""
"2.1.3 Positive Cases Chg Line","2020-11-28","","","15614","15614","15614","2020-11-28","","","15614","15614","15614","","","","","",""
"4.1.2 Test Reported Chg 14 day (2)","2020-11-29","true","2940716","1570192","0.06106982109119","0.0617128351182531","179589","96901","","","","","","","","","",""
"Week over Week Deaths","2020-11-28","2020-05-23","true","445","423","","","","","","","","","","","","",""
"Rolling Avg Cases 14 day","cases","2020-11-28","2020-05-23","12827.7857142857","true","","","","","","","","","","","","",""
"2.1.1 Positive Cases","cases","1198934","","","","","","","","","","","","","","","",""
"4.1.1 Test Reported","23807501","","","","","","","","","","","","","","","","",""
"2.1.3 Death Chg Line","2020-03-19","2020-06-02","","3","3","3","2020-03-19","2020-06-02","","3","3","3","","","","","",""
"2.1.3 Death Chg Line","2020-03-20","2020-06-03","","4","4","4","2020-03-20","2020-06-03","","4","4","4","","","","","",""
"2.1.3 Death Chg Line","2020-03-21","2020-06-04","","4","4","4","2020-03-21","2020-06-04","","4","4","4","","","","","",""
"2.1.3 Death Chg Line","2020-03-22","2020-06-05","","9","9","9","2020-03-22","2020-06-05","","9","9","9","","","","","",""
"2.1.3 Death Chg Line","2020-03-23","2020-06-06","","2","2","2","2020-03-23","2020-06-06","","2","2","2","","","","","",""
"2.1.3 Death Chg Line","2020-03-24","2020-06-07","","15","15","15","2020-03-24","2020-06-07","","15","15","15","","","","","",""
"2.1.3 Death Chg Line","2020-03-25","2020-06-08","","12","12","12","2020-03-25","2020-06-08","","12","12","12","","","","","",""
"2.1.3 Death Chg Line","2020-03-26","2020-06-09","","13","13","13","2020-03-26","2020-06-09","","13","13","13","","","","","",""
"2.1.3 Death Chg Line","2020-03-27","2020-06-10","","24","24","24","2020-03-27","2020-06-10","","24","24","24","","","","","",""
"2.1.3 Death Chg Line","2020-03-28","2020-06-11","","17","17","17","2020-03-28","2020-06-11","","17","17","17","","","","","",""
"2.1.3 Death Chg Line","2020-03-29","2020-06-12","","17","17","17","2020-03-29","2020-06-12","","17","17","17","","","","","",""
"2.1.3 Death Chg Line","2020-03-30","2020-06-13","","15","15","15","2020-03-30","2020-06-13","","15","15","15","","","","","",""
"2.1.3 Death Chg Line","2020-03-31","2020-06-14","","21","21","21","2020-03-31","2020-06-14","","21","21","21","","","","","",""
"2.1.3 Death Chg Line","2020-04-01","2020-06-15","","32","32","32","2020-04-01","2020-06-15","","32","32","32","","","","","",""
"2.1.3 Death Chg Line","2020-04-02","2020-06-16","","34","34","34","2020-04-02","2020-06-16","","34","34","34","","","","","",""
"2.1.3 Death Chg Line","2020-04-03","2020-06-17","","39","39","39","2020-04-03","2020-06-17","","39","39","39","","","","","",""
"2.1.3 Death Chg Line","2020-04-04","2020-06-18","","43","43","43","2020-04-04","2020-06-18","","43","43","43","","","","","",""
"2.1.3 Death Chg Line","2020-04-05","2020-06-19","","24","24","24","2020-04-05","2020-06-19","","24","24","24","","","","","",""
"2.1.3 Death Chg Line","2020-04-06","2020-06-20","","31","31","31","2020-04-06","2020-06-20","","31","31","31","","","","","",""
"2.1.3 Death Chg Line","2020-04-07","2020-06-21","","68","68","68","2020-04-07","2020-06-21","","68","68","68","","","","","",""
"2.1.3 Death Chg Line","2020-04-08","2020-06-22","","50","50","50","2020-04-08","2020-06-22","","50","50","50","","","","","",""
"2.1.3 Death Chg Line","2020-04-09","2020-06-23","","49","49","49","2020-04-09","2020-06-23","","49","49","49","","","","","",""
"2.1.3 Death Chg Line","2020-04-10","2020-06-24","","68","68","68","2020-04-10","2020-06-24","","68","68","68","","","","","",""
"2.1.3 Death Chg Line","2020-04-11","2020-06-25","","42","42","42","2020-04-11","2020-06-25","","42","42","42","","","","","",""
"2.1.3 Death Chg Line","2020-04-12","2020-06-26","","36","36","36","2020-04-12","2020-06-26","","36","36","36","","","","","",""
"2.1.3 Death Chg Line","2020-04-13","2020-06-27","","71","71","71","2020-04-13","2020-06-27","","71","71","71","","","","","",""
"2.1.3 Death Chg Line","2020-04-14","2020-06-28","","63","63","63","2020-04-14","2020-06-28","","63","63","63","","","","","",""
"2.1.3 Death Chg Line","2020-04-15","2020-06-29","","69","69","69","2020-04-15","2020-06-29","","69","69","69","","","","","",""
"2.1.3 Death Chg Line","2020-04-16","2020-06-30","","95","95","95","2020-04-16","2020-06-30","","95","95","95","","","","","",""
"2.1.3 Death Chg Line","2020-04-17","2020-07-01","","87","87","87","2020-04-17","2020-07-01","","87","87","87","","","","","",""
"2.1.3 Death Chg Line","2020-04-18","2020-07-02","","94","94","94","2020-04-18","2020-07-02","","94","94","94","","","","","",""
"2.1.3 Death Chg Line","2020-04-19","2020-07-03","","42","42","42","2020-04-19","2020-07-03","","42","42","42","","","","","",""
"2.1.3 Death Chg Line","2020-04-20","2020-07-04","","60","60","60","2020-04-20","2020-07-04","","60","60","60","","","","","",""
"2.1.3 Death Chg Line","2020-04-21","2020-07-05","","86","86","86","2020-04-21","2020-07-05","","86","86","86","","","","","",""
"2.1.3 Death Chg Line","2020-04-22","2020-07-06","","115","115","115","2020-04-22","2020-07-06","","115","115","115","","","","","",""
"2.1.3 Death Chg Line","2020-04-23","2020-07-07","","93","93","93","2020-04-23","2020-07-07","","93","93","93","","","","","",""
"2.1.3 Death Chg Line","2020-04-24","2020-07-08","","89","89","89","2020-04-24","2020-07-08","","89","89","89","","","","","",""
"2.1.3 Death Chg Line","2020-04-25","2020-07-09","","59","59","59","2020-04-25","2020-07-09","","59","59","59","","","","","",""
"2.1.3 Death Chg Line","2020-04-26","2020-07-10","","45","45","45","2020-04-26","2020-07-10","","45","45","45","","","","","",""
"2.1.3 Death Chg Line","2020-04-27","2020-07-11","","54","54","54","2020-04-27","2020-07-11","","54","54","54","","","","","",""
"2.1.3 Death Chg Line","2020-04-28","2020-07-12","","78","78","78","2020-04-28","2020-07-12","","78","78","78","","","","","",""
"2.1.3 Death Chg Line","2020-04-29","2020-07-13","","95","95","95","2020-04-29","2020-07-13","","95","95","95","","","","","",""
"2.1.3 Death Chg Line","2020-04-30","2020-07-14","","91","91","91","2020-04-30","2020-07-14","","91","91","91","","","","","",""
"2.1.3 Death Chg Line","2020-05-01","2020-07-15","","98","98","98","2020-05-01","2020-07-15","","98","98","98","","","","","",""
"2.1.3 Death Chg Line","2020-05-02","2020-07-16","","44","44","44","2020-05-02","2020-07-16","","44","44","44","","","","","",""
"2.1.3 Death Chg Line","2020-05-03","2020-07-17","","39","39","39","2020-05-03","2020-07-17","","39","39","39","","","","","",""
"2.1.3 Death Chg Line","2020-05-04","2020-07-18","","63","63","63","2020-05-04","2020-07-18","","63","63","63","","","","","",""
"2.1.3 Death Chg Line","2020-05-05","2020-07-19","","95","95","95","2020-05-05","2020-07-19","","95","95","95","","","","","",""
"2.1.3 Death Chg Line","2020-05-06","2020-07-20","","92","92","92","2020-05-06","2020-07-20","","92","92","92","","","","","",""
"2.1.3 Death Chg Line","2020-05-07","2020-07-21","","81","81","81","2020-05-07","2020-07-21","","81","81","81","","","","","",""
"2.1.3 Death Chg Line","2020-05-08","2020-07-22","","93","93","93","2020-05-08","2020-07-22","","93","93","93","","","","","",""
"2.1.3 Death Chg Line","2020-05-09","2020-07-23","","67","67","67","2020-05-09","2020-07-23","","67","67","67","","","","","",""
"2.1.3 Death Chg Line","2020-05-10","2020-07-24","","25","25","25","2020-05-10","2020-07-24","","25","25","25","","","","","",""
"2.1.3 Death Chg Line","2020-05-11","2020-07-25","","77","77","77","2020-05-11","2020-07-25","","77","77","77","","","","","",""
"2.1.3 Death Chg Line","2020-05-12","2020-07-26","","87","87","87","2020-05-12","2020-07-26","","87","87","87","","","","","",""
"2.1.3 Death Chg Line","2020-05-13","2020-07-27","","98","98","98","2020-05-13","2020-07-27","","98","98","98","","","","","",""
"2.1.3 Death Chg Line","2020-05-14","2020-07-28","","76","76","76","2020-05-14","2020-07-28","","76","76","76","","","","","",""
"2.1.3 Death Chg Line","2020-05-15","2020-07-29","","96","96","96","2020-05-15","2020-07-29","","96","96","96","","","","","",""
"2.1.3 Death Chg Line","2020-05-16","2020-07-30","","57","57","57","2020-05-16","2020-07-30","","57","57","57","","","","","",""
"2.1.3 Death Chg Line","2020-05-17","2020-07-31","","41","41","41","2020-05-17","2020-07-31","","41","41","41","","","","","",""
"2.1.3 Death Chg Line","2020-05-18","2020-08-01","","32","32","32","2020-05-18","2020-08-01","","32","32","32","","","","","",""
"2.1.3 Death Chg Line","2020-05-19","2020-08-02","","102","102","102","2020-05-19","2020-08-02","","102","102","102","","","","","",""
"2.1.3 Death Chg Line","2020-05-20","2020-08-03","","106","106","106","2020-05-20","2020-08-03","","106","106","106","","","","","",""
"2.1.3 Death Chg Line","2020-05-21","2020-08-04","","88","88","88","2020-05-21","2020-08-04","","88","88","88","","","","","",""
"2.1.3 Death Chg Line","2020-05-22","2020-08-05","","78","78","78","2020-05-22","2020-08-05","","78","78","78","","","","","",""
"2.1.3 Death Chg Line","2020-05-23","2020-08-06","","66","66","66","2020-05-23","2020-08-06","","66","66","66","","","","","",""
"2.1.3 Death Chg Line","2020-05-24","2020-08-07","","21","21","21","2020-05-24","2020-08-07","","21","21","21","","","","","",""
"2.1.3 Death Chg Line","2020-05-25","2020-08-08","","19","19","19","2020-05-25","2020-08-08","","19","19","19","","","","","",""
"2.1.3 Death Chg Line","2020-05-26","2020-08-09","","70","70","70","2020-05-26","2020-08-09","","70","70","70","","","","","",""
"2.1.3 Death Chg Line","2020-05-27","2020-08-10","","89","89","89","2020-05-27","2020-08-10","","89","89","89","","","","","",""
"2.1.3 Death Chg Line","2020-05-28","2020-08-11","","95","95","95","2020-05-28","2020-08-11","","95","95","95","","","","","",""
"2.1.3 Death Chg Line","2020-05-29","2020-08-12","","88","88","88","2020-05-29","2020-08-12","","88","88","88","","","","","",""
"2.1.3 Death Chg Line","2020-05-30","2020-08-13","","57","57","57","2020-05-30","2020-08-13","","57","57","57","","","","","",""
"2.1.3 Death Chg Line","2020-05-31","2020-08-14","","38","38","38","2020-05-31","2020-08-14","","38","38","38","","","","","",""
"2.1.3 Death Chg Line","2020-06-01","2020-08-15","","35","35","35","2020-06-01","2020-08-15","","35","35","35","","","","","",""
"2.1.3 Death Chg Line","2020-06-02","2020-08-16","","75","75","75","2020-06-02","2020-08-16","","75","75","75","","","","","",""
"2.1.3 Death Chg Line","2020-06-03","2020-08-17","","61","61","61","2020-06-03","2020-08-17","","61","61","61","","","","","",""
"2.1.3 Death Chg Line","2020-06-04","2020-08-18","","63","63","63","2020-06-04","2020-08-18","","63","63","63","","","","","",""
"2.1.3 Death Chg Line","2020-06-05","2020-08-19","","74","74","74","2020-06-05","2020-08-19","","74","74","74","","","","","",""
"2.1.3 Death Chg Line","2020-06-06","2020-08-20","","67","67","67","2020-06-06","2020-08-20","","67","67","67","","","","","",""
"2.1.3 Death Chg Line","2020-06-07","2020-08-21","","27","27","27","2020-06-07","2020-08-21","","27","27","27","","","","","",""
"2.1.3 Death Chg Line","2020-06-08","2020-08-22","","44","44","44","2020-06-08","2020-08-22","","44","44","44","","","","","",""
"2.1.3 Death Chg Line","2020-06-09","2020-08-23","","79","79","79","2020-06-09","2020-08-23","","79","79","79","","","","","",""
"2.1.3 Death Chg Line","2020-06-10","2020-08-24","","105","105","105","2020-06-10","2020-08-24","","105","105","105","","","","","",""
"2.1.3 Death Chg Line","2020-06-11","2020-08-25","","62","62","62","2020-06-11","2020-08-25","","62","62","62","","","","","",""
"2.1.3 Death Chg Line","2020-06-12","2020-08-26","","46","46","46","2020-06-12","2020-08-26","","46","46","46","","","","","",""
"2.1.3 Death Chg Line","2020-06-13","2020-08-27","","74","74","74","2020-06-13","2020-08-27","","74","74","74","","","","","",""
"2.1.3 Death Chg Line","2020-06-14","2020-08-28","","26","26","26","2020-06-14","2020-08-28","","26","26","26","","","","","",""
"2.1.3 Death Chg Line","2020-06-15","2020-08-29","","32","32","32","2020-06-15","2020-08-29","","32","32","32","","","","","",""
"2.1.3 Death Chg Line","2020-06-16","2020-08-30","","87","87","87","2020-06-16","2020-08-30","","87","87","87","","","","","",""
"2.1.3 Death Chg Line","2020-06-17","2020-08-31","","82","82","82","2020-06-17","2020-08-31","","82","82","82","","","","","",""
"2.1.3 Death Chg Line","2020-06-18","2020-09-01","","70","70","70","2020-06-18","2020-09-01","","70","70","70","","","","","",""
"2.1.3 Death Chg Line","2020-06-19","2020-09-02","","64","64","64","2020-06-19","2020-09-02","","64","64","64","","","","","",""
"2.1.3 Death Chg Line","2020-06-20","2020-09-03","","71","71","71","2020-06-20","2020-09-03","","71","71","71","","","","","",""
"2.1.3 Death Chg Line","2020-06-21","2020-09-04","","20","20","20","2020-06-21","2020-09-04","","20","20","20","","","","","",""
"2.1.3 Death Chg Line","2020-06-22","2020-09-05","","65","65","65","2020-06-22","2020-09-05","","65","65","65","","","","","",""
"2.1.3 Death Chg Line","2020-06-23","2020-09-06","","52","52","52","2020-06-23","2020-09-06","","52","52","52","","","","","",""
"2.1.3 Death Chg Line","2020-06-24","2020-09-07","","101","101","101","2020-06-24","2020-09-07","","101","101","101","","","","","",""
"2.1.3 Death Chg Line","2020-06-25","2020-09-08","","79","79","79","2020-06-25","2020-09-08","","79","79","79","","","","","",""
"2.1.3 Death Chg Line","2020-06-26","2020-09-09","","60","60","60","2020-06-26","2020-09-09","","60","60","60","","","","","",""
"2.1.3 Death Chg Line","2020-06-27","2020-09-10","","33","33","33","2020-06-27","2020-09-10","","33","33","33","","","","","",""
"2.1.3 Death Chg Line","2020-06-28","2020-09-11","","31","31","31","2020-06-28","2020-09-11","","31","31","31","","","","","",""
"2.1.3 Death Chg Line","2020-06-29","2020-09-12","","44","44","44","2020-06-29","2020-09-12","","44","44","44","","","","","",""
"2.1.3 Death Chg Line","2020-06-30","2020-09-13","","110","110","110","2020-06-30","2020-09-13","","110","110","110","","","","","",""
"2.1.3 Death Chg Line","2020-07-01","2020-09-14","","73","73","73","2020-07-01","2020-09-14","","73","73","73","","","","","",""
"2.1.3 Death Chg Line","2020-07-02","2020-09-15","","100","100","100","2020-07-02","2020-09-15","","100","100","100","","","","","",""
"2.1.3 Death Chg Line","2020-07-03","2020-09-16","","50","50","50","2020-07-03","2020-09-16","","50","50","50","","","","","",""
"2.1.3 Death Chg Line","2020-07-04","2020-09-17","","18","18","18","2020-07-04","2020-09-17","","18","18","18","","","","","",""
"2.1.3 Death Chg Line","2020-07-05","2020-09-18","","6","6","6","2020-07-05","2020-09-18","","6","6","6","","","","","",""
"2.1.3 Death Chg Line","2020-07-06","2020-09-19","","111","111","111","2020-07-06","2020-09-19","","111","111","111","","","","","",""
"2.1.3 Death Chg Line","2020-07-07","2020-09-20","","114","114","114","2020-07-07","2020-09-20","","114","114","114","","","","","",""
"2.1.3 Death Chg Line","2020-07-08","2020-09-21","","149","149","149","2020-07-08","2020-09-21","","149","149","149","","","","","",""
"2.1.3 Death Chg Line","2020-07-09","2020-09-22","","140","140","140","2020-07-09","2020-09-22","","140","140","140","","","","","",""
"2.1.3 Death Chg Line","2020-07-10","2020-09-23","","94","94","94","2020-07-10","2020-09-23","","94","94","94","","","","","",""
"2.1.3 Death Chg Line","2020-07-11","2020-09-24","","72","72","72","2020-07-11","2020-09-24","","72","72","72","","","","","",""
"2.1.3 Death Chg Line","2020-07-12","2020-09-25","","23","23","23","2020-07-12","2020-09-25","","23","23","23","","","","","",""
"2.1.3 Death Chg Line","2020-07-13","2020-09-26","","47","47","47","2020-07-13","2020-09-26","","47","47","47","","","","","",""
"2.1.3 Death Chg Line","2020-07-14","2020-09-27","","140","140","140","2020-07-14","2020-09-27","","140","140","140","","","","","",""
"2.1.3 Death Chg Line","2020-07-15","2020-09-28","","118","118","118","2020-07-15","2020-09-28","","118","118","118","","","","","",""
"2.1.3 Death Chg Line","2020-07-16","2020-09-29","","130","130","130","2020-07-16","2020-09-29","","130","130","130","","","","","",""
"2.1.3 Death Chg Line","2020-07-17","2020-09-30","","120","120","120","2020-07-17","2020-09-30","","120","120","120","","","","","",""
"2.1.3 Death Chg Line","2020-07-18","2020-10-01","","90","90","90","2020-07-18","2020-10-01","","90","90","90","","","","","",""
"2.1.3 Death Chg Line","2020-07-19","2020-10-02","","9","9","9","2020-07-19","2020-10-02","","9","9","9","","","","","",""
"2.1.3 Death Chg Line","2020-07-20","2020-10-03","","61","61","61","2020-07-20","2020-10-03","","61","61","61","","","","","",""
"2.1.3 Death Chg Line","2020-07-21","2020-10-04","","115","115","115","2020-07-21","2020-10-04","","115","115","115","","","","","",""
"2.1.3 Death Chg Line","2020-07-22","2020-10-05","","157","157","157","2020-07-22","2020-10-05","","157","157","157","","","","","",""
"2.1.3 Death Chg Line","2020-07-23","2020-10-06","","159","159","159","2020-07-23","2020-10-06","","159","159","159","","","","","",""
"2.1.3 Death Chg Line","2020-07-24","2020-10-07","","151","151","151","2020-07-24","2020-10-07","","151","151","151","","","","","",""
"2.1.3 Death Chg Line","2020-07-25","2020-10-08","","79","79","79","2020-07-25","2020-10-08","","79","79","79","","","","","",""
"2.1.3 Death Chg Line","2020-07-26","2020-10-09","","29","29","29","2020-07-26","2020-10-09","","29","29","29","","","","","",""
"2.1.3 Death Chg Line","2020-07-27","2020-10-10","","73","73","73","2020-07-27","2020-10-10","","73","73","73","","","","","",""
"2.1.3 Death Chg Line","2020-07-28","2020-10-11","","197","197","197","2020-07-28","2020-10-11","","197","197","197","","","","","",""
"2.1.3 Death Chg Line","2020-07-29","2020-10-12","","194","194","194","2020-07-29","2020-10-12","","194","194","194","","","","","",""
"2.1.3 Death Chg Line","2020-07-30","2020-10-13","","96","96","96","2020-07-30","2020-10-13","","96","96","96","","","","","",""
"2.1.3 Death Chg Line","2020-07-31","2020-10-14","","219","219","219","2020-07-31","2020-10-14","","219","219","219","","","","","",""
"2.1.3 Death Chg Line","2020-08-01","2020-10-15","","132","132","132","2020-08-01","2020-10-15","","132","132","132","","","","","",""
"2.1.3 Death Chg Line","2020-08-02","2020-10-16","","32","32","32","2020-08-02","2020-10-16","","32","32","32","","","","","",""
"2.1.3 Death Chg Line","2020-08-03","2020-10-17","","113","113","113","2020-08-03","2020-10-17","","113","113","113","","","","","",""
"2.1.3 Death Chg Line","2020-08-04","2020-10-18","","202","202","202","2020-08-04","2020-10-18","","202","202","202","","","","","",""
"2.1.3 Death Chg Line","2020-08-05","2020-10-19","","166","166","166","2020-08-05","2020-10-19","","166","166","166","","","","","",""
"2.1.3 Death Chg Line","2020-08-06","2020-10-20","","142","142","142","2020-08-06","2020-10-20","","142","142","142","","","","","",""
"2.1.3 Death Chg Line","2020-08-07","2020-10-21","","178","178","178","2020-08-07","2020-10-21","","178","178","178","","","","","",""
"2.1.3 Death Chg Line","2020-08-08","2020-10-22","","104","104","104","2020-08-08","2020-10-22","","104","104","104","","","","","",""
"2.1.3 Death Chg Line","2020-08-09","2020-10-23","","66","66","66","2020-08-09","2020-10-23","","66","66","66","","","","","",""
"2.1.3 Death Chg Line","2020-08-10","2020-10-24","","109","109","109","2020-08-10","2020-10-24","","109","109","109","","","","","",""
"2.1.3 Death Chg Line","2020-08-11","2020-10-25","","180","180","180","2020-08-11","2020-10-25","","180","180","180","","","","","",""
"2.1.3 Death Chg Line","2020-08-12","2020-10-26","","160","160","160","2020-08-12","2020-10-26","","160","160","160","","","","","",""
"2.1.3 Death Chg Line","2020-08-13","2020-10-27","","188","188","188","2020-08-13","2020-10-27","","188","188","188","","","","","",""
"2.1.3 Death Chg Line","2020-08-14","2020-10-28","","151","151","151","2020-08-14","2020-10-28","","151","151","151","","","","","",""
"2.1.3 Death Chg Line","2020-08-15","2020-10-29","","77","77","77","2020-08-15","2020-10-29","","77","77","77","","","","","",""
"2.1.3 Death Chg Line","2020-08-16","2020-10-30","","18","18","18","2020-08-16","2020-10-30","","18","18","18","","","","","",""
"2.1.3 Death Chg Line","2020-08-17","2020-10-31","","100","100","100","2020-08-17","2020-10-31","","100","100","100","","","","","",""
"2.1.3 Death Chg Line","2020-08-18","2020-11-01","","181","181","181","2020-08-18","2020-11-01","","181","181","181","","","","","",""
